DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4_high_precision        CH4_high_range            CH4                       CH4_dry                   C2H6                      C2H6_dry                  C2C1ratio                 H2O                       CavityPressure            CavityTemp                GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           SpectrumID                GPS_ALTITUDE              GPS_TIME                  
2021-10-15                09:41:40.664              287.40394288              6897.694629               1634290900.665            0                         899                       1.9820083137E+00          0.0000000000E+00          1.9820083137E+00          2.0137933113E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4283841150E+00          4.4977217648E+02          1.9049554825E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4977217648E+02          1.9049554825E+01          -1.5852330923E+00         1.9955059052E+01          1.8885400772E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:41.301              287.40395024              6897.694806               1634290901.301            0                         899                       1.9777793199E+00          0.0000000000E+00          1.9777793199E+00          2.0079932548E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3617041520E+00          4.4977840207E+02          1.9049554825E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4977840207E+02          1.9049554825E+01          -1.5700416668E+00         1.9955059052E+01          1.8885027591E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:42.017              287.40395854              6897.695005               1634290902.018            0                         899                       1.9733962995E+00          0.0000000000E+00          1.9733962995E+00          2.0042990516E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3953153085E+00          4.4972235107E+02          1.9049554825E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4972235107E+02          1.9049554825E+01          -1.5412864685E+00         1.9955059052E+01          1.8884321213E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:42.690              287.40396633              6897.695192               1634290902.691            0                         899                       1.9872311026E+00          0.0000000000E+00          1.9872311026E+00          2.0178051543E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3712337397E+00          4.4980123487E+02          1.9049554825E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4980123487E+02          1.9049554825E+01          -1.5948583609E+00         1.9955059052E+01          1.8853725127E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:43.335              287.40397378              6897.695371               1634290903.335            0                         899                       1.9690595052E+00          0.0000000000E+00          1.9690595052E+00          2.0001132340E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4050665457E+00          4.4980043877E+02          1.9049554825E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4980043877E+02          1.9049554825E+01          -1.6112755537E+00         1.9955059052E+01          1.8844348907E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:43.947              287.40398088              6897.695541               1634290903.948            0                         899                       1.9809611519E+00          0.0000000000E+00          1.9809611519E+00          2.0125423170E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4201062837E+00          4.4977355957E+02          1.9049554825E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4977355957E+02          1.9049554825E+01          -1.6112755537E+00         1.9955059052E+01          1.8844348907E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:44.596              287.40398839              6897.695721               1634290904.597            0                         899                       1.9768401366E+00          0.0000000000E+00          1.9768401366E+00          2.0082207384E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4141241584E+00          4.4987661743E+02          1.9049554825E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4987661743E+02          1.9049554825E+01          -1.5184992552E+00         1.9955059052E+01          1.8877840042E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:45.255              287.40399601              6897.695904               1634290905.255            0                         899                       1.9790522435E+00          0.0000000000E+00          1.9790522435E+00          2.0108728355E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4320605130E+00          4.4986344966E+02          1.9048763628E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4986344966E+02          1.9048763628E+01          -1.5230205250E+00         1.9955059052E+01          1.8879840403E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:45.960              287.40400418              6897.696100               1634290905.961            0                         899                       1.9843113657E+00          0.0000000000E+00          1.9843113657E+00          2.0151206060E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3836226640E+00          4.4983425225E+02          1.9046991348E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4983425225E+02          1.9046991348E+01          -1.6233322812E+00         1.9955059052E+01          1.8870236597E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:46.665              287.40401234              6897.696296               1634290906.666            0                         899                       1.9799481886E+00          0.0000000000E+00          1.9799481886E+00          2.0106315502E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3810460721E+00          4.4983450317E+02          1.9046991348E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4983450317E+02          1.9046991348E+01          -1.6991689205E+00         1.9955059052E+01          1.8858392715E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:47.351              287.40402028              6897.696487               1634290907.352            0                         899                       1.9742831973E+00          0.0000000000E+00          1.9742831973E+00          2.0056874006E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4169752212E+00          4.4982638022E+02          1.9046991348E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4982638022E+02          1.9046991348E+01          -1.6808829072E+00         1.9955059052E+01          1.8877688019E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:48.006              287.40402785              6897.696668               1634290908.006            0                         899                       1.9741246855E+00          0.0000000000E+00          1.9741246855E+00          2.0065928510E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4643207362E+00          4.4982510376E+02          1.9046991348E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4982510376E+02          1.9046991348E+01          -1.6780093908E+00         1.9955059052E+01          1.8880720139E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:48.701              287.40403590              6897.696862               1634290908.702            0                         899                       1.9774196010E+00          0.0000000000E+00          1.9774196010E+00          2.0086386395E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4065508339E+00          4.4982482910E+02          1.9046991348E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4982482910E+02          1.9046991348E+01          -1.5738395452E+00         1.9955059052E+01          1.8885400772E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:49.298              287.40404280              6897.697027               1634290909.298            0                         899                       1.9719587919E+00          0.0000000000E+00          1.9719587919E+00          2.0032258285E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4125197618E+00          4.4984673733E+02          1.9046991348E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4984673733E+02          1.9046991348E+01          -1.6092861979E+00         1.9955059052E+01          1.8885587692E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:49.940              287.40405023              6897.697206               1634290909.940            0                         899                       1.9762092792E+00          0.0000000000E+00          1.9762092792E+00          2.0081539593E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4395914491E+00          4.4988806152E+02          1.9046991348E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4988806152E+02          1.9046991348E+01          -1.6422009468E+00         1.9955059052E+01          1.8885761261E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:50.596              287.40405784              6897.697388               1634290910.597            0                         899                       1.9785214872E+00          0.0000000000E+00          1.9785214872E+00          2.0095833558E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.3988117601E+00          4.4987200024E+02          1.9045583019E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4987200024E+02          1.9045583019E+01          -1.5966266703E+00         1.9955059052E+01          1.8880533430E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
2021-10-15                09:41:51.207              287.40406490              6897.697558               1634290911.207            0                         899                       1.9868780119E+00          0.0000000000E+00          1.9868780119E+00          2.0182140133E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          1.4051221579E+00          4.4985305221E+02          1.9044275284E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          4.4985305221E+02          1.9044275284E+01          -1.5949186513E+00         1.9955059052E+01          1.8877972426E+01          2.3000000000E+01          0.0000000000E+00          0.0000000000E+00          
